opening_rank,closing_rank,year,round_number,category_le,quota_le,state_le,seat_ratio,historical_cutoff_gap,college_name_le
5081,8280,2021,0,4,1,7,0.0,3199,100
1151,1204,2023,0,2,6,4,0.0,53,193
12824,60101,2021,0,2,5,9,0.0,47277,108
1595,1772,2020,0,2,4,4,0.0,177,130
15397,96141,2022,0,2,5,19,0.0,80744,105
12772,26852,2023,0,2,5,19,0.0,14080,95
9270,201310,2025,0,4,1,19,0.0,192040,31
7448,11998,2023,0,2,1,7,0.0,4550,100
6606,10651,2022,0,4,1,19,0.0,4045,15
19933,371515,2020,0,2,1,19,0.0,351582,198
5237,7411,2021,0,0,1,13,0.0,2174,117
27605,607864,2023,0,2,5,19,0.0,580259,160
5831,8400,2020,0,2,1,9,0.0,2569,108
4040,5186,2023,0,2,5,4,0.0,1146,130
10716,18805,2023,0,4,1,19,0.0,8089,68
28600,1053504,2023,0,2,1,19,0.0,1024904,104
19781,167349,2023,0,2,1,19,0.0,147568,105
30696,910521,2023,0,2,1,19,0.0,879825,123
5330,7623,2021,0,2,1,0,0.0,2293,119
28801,1118822,2023,0,4,5,12,0.0,1090021,160
16243,663957,2021,0,6,1,19,0.0,647714,34
25,73534,2022,4,2,1,18,0.0,73509,57
6503,9682,2020,0,4,1,19,0.0,3179,68
25575,465623,2023,0,2,1,19,0.0,440048,35
22286,275730,2023,0,2,1,19,0.0,253444,124
6297,9533,2021,0,2,1,19,0.0,3236,81
25597,466911,2023,0,2,5,19,0.0,441314,34
7086,10777,2020,0,2,1,9,0.0,3691,88
7079,13846,2021,0,4,1,19,0.0,6767,85
4731,6661,2022,0,2,1,9,0.0,1930,140
6527,10194,2023,0,2,5,19,0.0,3667,177
15133,517921,2021,0,6,1,19,0.0,502788,123
19926,371141,2020,0,4,1,19,0.0,351215,102
20449,354314,2021,0,2,5,9,0.0,333865,112
2947,3626,2020,0,2,5,13,0.0,679,25
21501,427239,2021,0,2,1,19,0.0,405738,102
6400,11322,2020,0,2,1,0,0.0,4922,86
86865,2,2020,0,6,1,13,0.0,0,6
15884,75812,2023,0,2,5,13,0.0,59928,76
5915,10768,2023,0,4,1,7,0.0,4853,174
15174,61304,2023,0,2,1,19,0.0,46130,68
15370,64924,2023,0,2,5,0,0.0,49554,151
1297,1368,2023,0,2,5,4,0.0,71,130
8541,14904,2023,0,2,1,17,0.0,6363,60
7141,17715,2020,0,4,1,19,0.0,10574,50
781,15966,2021,3,4,1,9,0.0,15185,76
15302,16,2024,0,2,1,18,0.0,0,68
22541,506982,2021,0,2,1,19,0.0,484441,167
6636,31104,2021,0,6,1,13,0.0,24468,186
16238,360173,2021,0,2,3,9,0.0,343935,112
14724,207505,2022,0,2,1,12,0.0,192781,138
19200,274966,2021,0,2,5,19,0.0,255766,196
963,1004,2021,0,2,1,4,0.0,41,130
15178,280225,2021,0,3,1,19,0.0,265047,48
3938,4995,2023,0,2,1,19,0.0,1057,113
8629,14203,2020,0,2,1,19,0.0,5574,178
20447,403207,2020,0,2,1,19,0.0,382760,102
5763,10159,2021,0,2,1,19,0.0,4396,80
11942,2,2020,0,6,1,19,0.0,0,80
25708,623158,2022,0,2,1,19,0.0,597450,34
8614,46855,2020,0,7,1,19,0.0,38241,27
7510,12133,2023,0,2,5,19,0.0,4623,170
21884,375634,2023,0,2,1,9,0.0,353750,112
3293,4054,2022,0,2,1,19,0.0,761,39
12066,58014,2020,0,2,1,19,0.0,45948,107
9602,34521,2023,0,0,1,18,0.0,24919,57
14981,88492,2022,0,2,1,19,0.0,73511,68
24137,376004,2023,0,2,5,19,0.0,351867,196
27707,822613,2022,0,2,1,19,0.0,794906,198
7531,12175,2021,0,2,1,19,0.0,4644,68
8361,22383,2022,0,4,1,8,0.0,14022,85
19659,356330,2020,0,2,1,19,0.0,336671,34
6615,10672,2022,0,2,1,19,0.0,4057,88
16154,113356,2022,0,2,1,19,0.0,97202,68
2742,4755,2021,0,4,1,8,0.0,2013,41
4458,5991,2021,0,2,1,19,0.0,1533,97
21139,401301,2021,0,2,5,9,0.0,380162,27
7205,11509,2023,0,2,1,19,0.0,4304,190
24497,526447,2022,0,2,5,0,0.0,501950,106
12365,63165,2020,0,4,4,19,0.0,50800,105
19588,160103,2023,0,2,1,19,0.0,140515,105
7611,11769,2020,0,2,1,9,0.0,4158,88
4958,13198,2021,0,4,1,19,0.0,8240,11
3964,5051,2023,0,2,1,9,0.0,1087,140
1158,1357,2021,0,6,6,4,0.0,199,193
12714,69007,2020,0,7,1,19,0.0,56293,68
8122,13410,2021,0,2,1,19,0.0,5288,68
22351,386978,2022,0,2,1,9,0.0,364627,112
9948,78779,2020,0,9,1,19,0.0,68831,68
16799,406475,2021,0,10,1,19,0.0,389676,128
6952,13426,2021,0,2,1,19,0.0,6474,68
13290,67623,2021,0,2,1,19,0.0,54333,39
530,12733,2021,3,2,1,5,0.0,12203,132
2520,120273,2021,3,9,1,19,0.0,117753,66
19424,154862,2023,0,2,1,19,0.0,135438,138
600,13684,2021,3,0,1,19,0.0,13084,102
7689,27487,2020,0,3,1,19,0.0,19798,68
23261,668847,2020,0,2,1,19,0.0,645586,16
3017,3852,2021,0,2,1,19,0.0,835,97
19860,468982,2024,0,2,1,12,0.0,449122,159
11304,89218,2021,0,9,1,0,0.0,77914,151
19414,716185,2021,0,4,3,19,0.0,696771,198
5549,8026,2021,0,2,1,7,0.0,2477,100
1029,1090,2022,0,2,1,6,0.0,61,138
8635,14369,2023,0,2,5,19,0.0,5734,74
1333,18976,2021,3,0,1,19,0.0,17643,79
5824,10320,2021,0,0,1,19,0.0,4496,68
23576,491965,2023,0,2,1,19,0.0,468389,123
28957,730050,2023,0,2,1,19,0.0,701093,171
6104,8937,2020,0,2,1,19,0.0,2833,155
6065,9232,2023,0,2,1,19,0.0,3167,19
14906,87284,2022,0,7,1,10,0.0,72378,91
8015,13129,2023,0,2,5,19,0.0,5114,15
24456,494001,2025,0,0,1,19,0.0,469545,68
14027,79766,2021,0,2,1,19,0.0,65739,160
19889,257906,2022,0,2,5,4,0.0,238017,193
22181,158,2025,0,2,1,8,0.0,0,147
14992,504187,2021,0,6,1,19,0.0,489195,171
17665,110872,2023,0,2,5,19,0.0,93207,68
30178,848601,2023,0,2,1,17,0.0,818423,68
2426,2794,2022,0,2,5,9,0.0,368,46
1172,1225,2023,0,2,5,4,0.0,53,130
5261,7602,2023,0,2,1,9,0.0,2341,46
4484,691386,2021,3,2,5,19,0.0,686902,21
13662,87883,2020,0,9,1,0,0.0,74221,138
990,1026,2023,0,2,5,4,0.0,36,193
6295,24213,2021,0,7,1,4,0.0,17918,130
9285,16454,2021,0,2,1,7,0.0,7169,45
935,965,2020,0,2,1,19,0.0,30,33
9922,57589,2021,0,7,1,19,0.0,47667,74
165846,1,2024,0,2,3,12,0.0,0,159
4641,6989,2020,0,4,1,9,0.0,2348,88
9958,126827,2021,0,6,1,19,0.0,116869,160
13202,66248,2021,0,7,1,19,0.0,53046,97
21279,459924,2020,0,4,1,19,0.0,438645,183
4480,11450,2021,0,0,1,16,0.0,6970,142
395878,218,2025,0,7,1,19,0.0,0,194
10728,22539,2022,0,2,1,19,0.0,11811,161
7843,30644,2020,0,2,1,13,0.0,22801,186
15596,100140,2022,0,2,6,4,0.0,84544,193
2599,3134,2020,0,2,1,19,0.0,535,149
22557,507624,2021,0,2,5,19,0.0,485067,177
24241,381482,2023,0,2,1,19,0.0,357241,171
4510,6217,2022,0,2,1,19,0.0,1707,68
838,864,2020,0,2,1,19,0.0,26,48
11710,221726,2021,0,6,1,19,0.0,210016,21
4273,1,2020,0,6,1,19,0.0,0,39
4701,7291,2021,0,4,1,5,0.0,2590,132
12673,68161,2020,0,7,1,19,0.0,55488,68
14245,1,2025,0,2,1,19,0.0,0,170
21958,366727,2022,0,2,5,19,0.0,344769,127
15868,106094,2022,0,2,1,19,0.0,90226,160
13167,65783,2021,0,2,1,19,0.0,52616,105
6911,10943,2023,0,2,1,19,0.0,4032,182
18351,192106,2022,0,2,1,13,0.0,173755,199
22544,507235,2021,0,2,1,19,0.0,484691,127
4153,6011,2021,0,4,1,9,0.0,1858,22
17392,105393,2023,0,2,1,7,0.0,88001,100
5438,8057,2022,0,2,1,19,0.0,2619,93
5644,8067,2020,0,2,1,19,0.0,2423,9
5789,10217,2021,0,2,1,19,0.0,4428,68
3144,6093,2021,0,4,1,4,0.0,2949,130
4400,6542,2021,0,2,1,19,0.0,2142,94
6420,10214,2022,0,2,1,19,0.0,3794,68
3512,4811,2020,0,2,1,19,0.0,1299,138
5379,7717,2021,0,2,5,9,0.0,2338,88
17374,183792,2021,0,2,1,0,0.0,166418,13
18270,280191,2020,0,4,1,19,0.0,261921,196
11673,51687,2020,0,2,5,13,0.0,40014,186
3454,7273,2021,0,6,1,19,0.0,3819,68
4533,11650,2021,0,4,1,19,0.0,7117,191
13003,53020,2022,0,2,1,13,0.0,40017,47
4615,6261,2021,0,2,1,4,0.0,1646,115
21193,405277,2021,0,2,1,19,0.0,384084,198
118,6481,2021,3,2,1,19,0.0,6363,149
4304,6273,2020,0,4,1,19,0.0,1969,88
3429,4301,2021,0,2,5,4,0.0,872,115
23696,532001,2025,0,4,1,18,0.0,508305,64
7208,11513,2023,0,2,5,19,0.0,4305,49
18541,128830,2023,0,2,1,19,0.0,110289,160
15006,505696,2021,0,6,1,19,0.0,490690,35
11036,19502,2023,0,2,1,19,0.0,8466,68
15218,528601,2021,0,6,1,0,0.0,513383,106
16347,190722,2020,0,2,1,0,0.0,174375,13
10616,70572,2021,0,7,1,19,0.0,59956,29
16426,114856,2023,0,2,1,7,0.0,98430,100
13466,60788,2022,0,9,5,19,0.0,47322,149
20723,420721,2020,0,2,1,0,0.0,399998,122
3113,3702,2023,0,2,1,4,0.0,589,115
6335,24964,2021,0,4,1,19,0.0,18629,95
18868,257166,2021,0,2,1,0,0.0,238298,13
7958,13561,2023,0,2,1,19,0.0,5603,89
13308,170639,2021,0,2,3,0,0.0,157331,13
396950,754001,2025,0,2,1,13,0.0,357051,6
2917,3586,2020,0,2,1,0,0.0,669,119
14254,104930,2020,0,2,1,13,0.0,90676,199
11395,37720,2021,0,2,1,19,0.0,26325,62
15262,90069,2023,0,7,1,13,0.0,74807,49
11787,21354,2023,0,4,1,19,0.0,9567,70
16380,192497,2020,0,2,1,0,0.0,176117,13
14346,108640,2020,0,2,1,7,0.0,94294,100
18806,307859,2020,0,2,1,19,0.0,289053,28
17640,720943,2020,0,4,1,19,0.0,703303,159
6189,10668,2020,0,2,1,20,0.0,4479,185
6538,10548,2023,0,2,1,19,0.0,4010,54
22205,969877,2023,0,0,1,12,0.0,947672,159
9741,18160,2021,0,2,1,19,0.0,8419,44
23227,663864,2020,0,5,1,19,0.0,640637,84
5338,7775,2023,0,2,1,9,0.0,2437,109
23813,356686,2023,0,2,1,19,0.0,332873,96
17534,159499,2022,0,2,1,19,0.0,141965,138
15456,200383,2024,0,4,1,12,0.0,184927,138
8632,19713,2023,0,4,1,18,0.0,11081,82
1026,1064,2020,0,2,1,13,0.0,38,14
20605,292328,2022,0,2,1,19,0.0,271723,35
23628,467472,2022,0,2,5,19,0.0,443844,167
20336,347123,2021,0,4,1,19,0.0,326787,196
21970,652071,2024,0,4,5,12,0.0,630101,160
4728,6626,2023,0,2,1,19,0.0,1898,88
11074,2,2020,0,6,1,7,0.0,0,174
4495,6060,2023,0,2,1,7,0.0,1565,101
4542,6149,2023,0,2,5,8,0.0,1607,131
5517,8210,2022,0,4,1,19,0.0,2693,113
284,289,2020,0,2,1,4,0.0,5,130
6305,9301,2020,0,2,5,9,0.0,2996,156
5201,7676,2023,0,4,1,13,0.0,2475,47
20430,352918,2021,0,2,1,9,0.0,332488,112
1751,34332,2021,3,4,1,0,0.0,32581,73
3602,4535,2022,0,2,1,19,0.0,933,88
21781,449066,2021,0,2,5,19,0.0,427285,102
7999,12670,2020,0,2,1,9,0.0,4671,108
10059,18483,2023,0,2,0,19,0.0,8424,68
26884,732636,2022,0,2,1,19,0.0,705752,194
2232,21969,2022,3,2,1,18,0.0,19737,68
1714,2411,2021,0,6,1,4,0.0,697,115
23527,461655,2022,0,4,1,19,0.0,438128,28
14248,104803,2020,0,2,1,13,0.0,90555,199
13846,92468,2020,0,9,1,0,0.0,78622,133
14681,83097,2022,0,2,5,19,0.0,68416,127
9706,71573,2020,0,4,1,19,0.0,61867,160
29650,795769,2023,0,2,5,19,0.0,766119,135
5315,7479,2020,0,4,1,19,0.0,2164,68
13105,106866,2024,0,2,1,12,0.0,93761,160
28285,1,2025,0,2,1,13,0.0,0,186
3041,3768,2020,0,2,1,7,0.0,727,91
304511,572107,2025,0,7,1,13,0.0,267596,6
5294,7436,2020,0,2,5,16,0.0,2142,75
4395,5994,2022,0,2,5,19,0.0,1599,88
22837,605271,2020,0,2,1,19,0.0,582434,183
6113,8958,2020,0,2,5,13,0.0,2845,76
10240,141116,2021,0,6,1,19,0.0,130876,138
19458,344233,2020,0,2,1,19,0.0,324775,35
8679,48103,2020,0,7,4,4,0.0,39424,115
2387,109196,2021,3,9,1,19,0.0,106809,54
10605,34563,2020,0,2,6,4,0.0,23958,193
9042,16046,2022,0,2,0,19,0.0,7004,79
1069,1115,2020,0,2,1,4,0.0,46,33
15612,116304,2021,0,2,1,9,0.0,100692,36
21870,910089,2023,0,4,1,12,0.0,888219,159
5181,7606,2022,0,4,1,0,0.0,2425,119
94,5826,2021,3,2,1,9,0.0,5732,46
2748,3335,2020,0,2,1,9,0.0,587,46
2675,3148,2022,0,2,1,8,0.0,473,41
14904,347150,2020,0,3,1,19,0.0,332246,177
11623,41038,2021,0,2,5,19,0.0,29415,88
12504,55191,2021,0,7,1,19,0.0,42687,192
9121,16744,2020,0,2,1,7,0.0,7623,58
20908,213950,2023,0,2,1,0,0.0,193042,13
12512,1,2025,0,2,1,9,0.0,0,150
15538,114272,2021,0,7,1,17,0.0,98734,141
1526,1665,2021,0,2,1,19,0.0,139,88
25968,491380,2023,0,2,1,19,0.0,465412,35
14375,227309,2021,0,2,3,19,0.0,212934,35
17215,923057,2021,0,6,1,19,0.0,905842,199
3968,9417,2021,0,0,1,19,0.0,5449,93
28600,1022657,2022,0,2,1,19,0.0,994057,171
4715,7161,2020,0,2,1,7,0.0,2446,174
10890,76571,2021,0,7,1,20,0.0,65681,185
26183,506836,2023,0,2,1,19,0.0,480653,35
3273,4280,2021,0,2,1,19,0.0,1007,152
6510,9970,2021,0,2,1,19,0.0,3460,177
2766,3436,2021,0,2,1,9,0.0,670,46
19590,298769,2021,0,2,1,19,0.0,279179,21
5033,7298,2023,0,2,1,19,0.0,2265,92
11776,53067,2020,0,7,1,19,0.0,41291,37
7957,13508,2022,0,4,1,19,0.0,5551,61
6819,12983,2021,0,2,1,19,0.0,6164,68
14235,104403,2020,0,2,1,13,0.0,90168,199
7317,11737,2021,0,2,5,19,0.0,4420,68
21308,413313,2021,0,2,5,19,0.0,392005,35
6239,9806,2022,0,2,1,9,0.0,3567,27
178546,1,2025,0,2,6,19,0.0,0,196
9206,15543,2023,0,2,1,20,0.0,6337,68
8390,14526,2022,0,4,1,20,0.0,6136,185
13283,78913,2020,0,9,1,20,0.0,65630,185
10061,60061,2021,0,7,1,0,0.0,50000,151
11288,196963,2021,0,6,1,13,0.0,185675,199
16626,120610,2023,0,4,1,12,0.0,103984,160
27931,852709,2022,0,2,1,13,0.0,824778,6
7252,14673,2021,0,4,1,19,0.0,7421,68
20191,183342,2023,0,2,1,19,0.0,163151,107
1762,1762,2025,1,0,1,4,0.0,0,2
11205,19926,2023,0,2,1,19,0.0,8721,68
7902,12436,2020,0,2,1,1,0.0,4534,10
775,4,2021,0,2,1,12,0.0,0,68
25857,483878,2023,0,2,1,19,0.0,458021,196
4360,10974,2021,0,7,1,9,0.0,6614,138
5318,7584,2021,0,2,1,19,0.0,2266,180
5022,6956,2020,0,2,1,19,0.0,1934,138
19033,265615,2021,0,2,1,19,0.0,246582,199
11961,56249,2020,0,4,5,19,0.0,44288,180
10246,141207,2021,0,6,1,19,0.0,130961,107
72218,2,2020,0,7,1,19,0.0,0,18
8215,13628,2021,0,2,1,0,0.0,5413,86
5798,8551,2021,0,2,1,19,0.0,2753,191
14006,96565,2020,0,7,1,19,0.0,82559,57
9298,61034,2020,0,7,1,19,0.0,51736,68
7553,11662,2020,0,4,1,9,0.0,4109,88
14060,80329,2021,0,2,5,19,0.0,66269,105
6720,32941,2021,0,7,6,4,0.0,26221,193
4206,10394,2021,0,6,1,13,0.0,6188,186
16824,212634,2020,0,2,1,0,0.0,195810,122
13778,390019,2021,0,6,1,0,0.0,376241,106
22645,295167,2023,0,2,1,19,0.0,272522,35
5523,17,2025,0,0,1,9,0.0,0,46
10655,18653,2023,0,4,1,19,0.0,7998,178
22993,546865,2021,0,2,1,19,0.0,523872,171
20961,312233,2022,0,2,1,19,0.0,291272,102
2961,3501,2023,0,2,5,9,0.0,540,46
21066,444583,2020,0,5,1,19,0.0,423517,88
7701,11977,2020,0,2,1,1,0.0,4276,10
28756,1103241,2023,0,2,1,19,0.0,1074485,104
2260,2639,2022,0,2,1,4,0.0,379,115
9920,124001,2025,0,4,1,19,0.0,114081,97
17081,430158,2021,0,2,3,19,0.0,413077,35
29827,812996,2023,0,2,1,19,0.0,783169,198
12326,264825,2021,0,6,1,19,0.0,252499,102
2588,2981,2023,0,2,1,19,0.0,393,143
3659,4723,2020,0,2,1,19,0.0,1064,138
6603,9850,2020,0,4,1,19,0.0,3247,178
6240,9586,2023,0,4,1,19,0.0,3346,138
21358,416296,2021,0,2,1,19,0.0,394938,102
21666,439830,2021,0,2,1,9,0.0,418164,112
12180,255483,2021,0,6,1,9,0.0,243303,112
31047,955180,2023,0,2,1,19,0.0,924133,166
12036,96330,2022,0,2,1,12,0.0,84294,160
12242,40318,2022,0,2,5,19,0.0,28076,188
10532,155549,2021,0,6,1,9,0.0,145017,112
29619,792987,2023,0,2,1,19,0.0,763368,198
2847,5090,2021,0,4,1,19,0.0,2243,88
8616,14180,2020,0,2,4,4,0.0,5564,130
11882,35359,2022,0,2,1,13,0.0,23477,186
15507,305864,2021,0,4,3,19,0.0,290357,198
20233,273337,2022,0,2,1,19,0.0,253104,35
3178,3917,2021,0,2,5,9,0.0,739,46
23150,461451,2023,0,2,1,9,0.0,438301,112
18133,274534,2020,0,2,5,19,0.0,256401,183
7128,17519,2020,0,4,1,19,0.0,10391,95
1755,2489,2021,0,0,1,19,0.0,734,162
30738,916916,2023,0,2,5,19,0.0,886178,107
14331,439070,2021,0,6,1,19,0.0,424739,28
13435,356148,2021,0,6,1,9,0.0,342713,112
17956,265567,2020,0,2,1,0,0.0,247611,122
15450,97154,2022,0,2,1,19,0.0,81704,105
12951,127395,2022,0,9,1,4,0.0,114444,115
26358,744378,2023,0,1,1,19,0.0,718020,93
137232,6,2025,0,9,0,10,0.0,0,68
6164,10607,2020,0,4,1,19,0.0,4443,116
19989,325574,2021,0,5,1,19,0.0,305585,91
2593,130328,2021,3,4,3,19,0.0,127735,16
20606,413510,2020,0,5,1,9,0.0,392904,108
4646,6321,2021,0,2,1,19,0.0,1675,31
15736,103055,2022,0,7,0,19,0.0,87319,95
19250,686275,2021,0,0,3,19,0.0,667025,183
2692,3124,2023,0,2,6,4,0.0,432,193
13308,48775,2023,0,2,1,19,0.0,35467,88
591,607,2022,0,2,1,4,0.0,16,130
29689,799882,2023,0,2,5,19,0.0,770193,102
10816,19038,2023,0,2,5,3,0.0,8222,68
14515,80121,2022,0,2,1,19,0.0,65606,190
4257,5584,2023,0,2,5,7,0.0,1327,134
27416,592458,2023,0,2,1,19,0.0,565042,167
11312,139561,2020,0,4,1,13,0.0,128249,199
25948,489589,2023,0,2,1,19,0.0,463641,35
3571,4821,2021,0,4,1,19,0.0,1250,68
10627,70743,2021,0,2,3,19,0.0,60116,105
8900,15715,2023,0,4,1,12,0.0,6815,40
490860,490860,2025,1,4,4,4,0.0,0,2
4025,5287,2022,0,2,1,9,0.0,1262,22
5857,9826,2020,0,7,1,4,0.0,3969,115
4979,7171,2023,0,4,1,6,0.0,2192,138
6333,9364,2020,0,4,1,19,0.0,3031,139
10713,64080,2022,0,7,1,4,0.0,53367,115
8872,38309,2021,0,2,3,13,0.0,29437,186
3678,4569,2023,0,2,1,9,0.0,891,169
12430,64307,2020,0,2,1,19,0.0,51877,105
13608,86422,2020,0,2,1,7,0.0,72814,100
15667,118185,2021,0,2,1,19,0.0,102518,105
309640,5,2024,0,2,3,12,0.0,0,159
26825,795227,2023,0,2,1,19,0.0,768402,194
877,958,2021,0,6,1,4,0.0,81,130
14636,120081,2020,0,2,6,4,0.0,105445,193
14157,421774,2021,0,6,1,19,0.0,407617,34
2255,2737,2020,0,4,1,8,0.0,482,41
23416,584783,2021,0,2,1,13,0.0,561367,6
7442,11983,2023,0,2,5,9,0.0,4541,76
1654,29162,2021,3,2,3,13,0.0,27508,186
5258,8867,2022,0,0,1,7,0.0,3609,174
17674,487152,2021,0,8,1,0,0.0,469478,151
8497,13841,2020,0,4,1,19,0.0,5344,68
3753,5225,2020,0,2,1,19,0.0,1472,189
17086,170293,2021,0,2,1,19,0.0,153207,167
7255,11101,2020,0,2,1,9,0.0,3846,108
7980,17349,2022,0,2,1,18,0.0,9369,68
15706,405204,2020,0,2,1,19,0.0,389498,35
25055,432051,2023,0,2,1,19,0.0,406996,35
8946,15165,2020,0,2,1,9,0.0,6219,72
2220,3418,2021,0,6,1,19,0.0,1198,148
23753,505883,2023,0,2,1,19,0.0,482130,102
6767,12837,2021,0,4,1,19,0.0,6070,66
19262,2,2020,0,7,1,4,0.0,0,33
17452,641095,2020,0,4,1,19,0.0,623643,198
31521,1029822,2023,0,2,1,19,0.0,998301,199
13112,160825,2021,0,4,3,9,0.0,147713,112
5819,16803,2021,0,6,1,19,0.0,10984,68
8282,71563,2021,0,7,1,19,0.0,63281,94
4404,6547,2021,0,2,1,19,0.0,2143,68
2741,3277,2021,0,2,1,19,0.0,536,162
13129,30532,2023,0,2,5,9,0.0,17403,46
3486,4666,2021,0,2,1,4,0.0,1180,115
14958,241764,2023,0,2,1,12,0.0,226806,138
15318,64025,2023,0,2,1,7,0.0,48707,100
10829,115055,2020,0,2,1,7,0.0,104226,100
23448,456398,2022,0,2,1,19,0.0,432950,171
8560,18625,2024,0,4,1,18,0.0,10065,68
15660,579781,2021,0,4,1,1,0.0,564121,10
1503,1643,2022,0,2,1,19,0.0,140,162
7728,12591,2023,0,2,1,0,0.0,4863,86
22050,371957,2022,0,2,1,19,0.0,349907,104
22959,310283,2023,0,2,1,19,0.0,287324,28
5082,13661,2021,0,6,1,19,0.0,8579,177
19679,163122,2023,0,2,5,0,0.0,143443,13
27867,844360,2022,0,2,1,19,0.0,816493,183
11422,205435,2021,0,6,1,19,0.0,194013,138
11500,95652,2021,0,2,3,19,0.0,84152,105
23053,315401,2023,0,2,5,9,0.0,292348,112
17153,173681,2021,0,2,1,19,0.0,156528,138
17402,624575,2020,0,9,1,19,0.0,607173,127
19829,314758,2021,0,2,5,19,0.0,294929,102
17431,241429,2020,0,2,1,19,0.0,223998,159
3715,5161,2020,0,2,1,20,0.0,1446,185
24564,402135,2023,0,2,1,19,0.0,377571,35
13576,368129,2021,0,6,1,19,0.0,354553,35
7692,27571,2020,0,7,4,4,0.0,19879,130
22913,444841,2023,0,2,1,0,0.0,421928,151
5980,8685,2020,0,4,1,13,0.0,2705,31
18576,585105,2025,0,4,1,19,0.0,566529,68
21433,422348,2021,0,2,1,19,0.0,400915,34
20659,296487,2022,0,2,1,19,0.0,275828,28
9312,16730,2022,0,4,8,19,0.0,7418,79
15152,60851,2023,0,2,1,19,0.0,45699,149
3441,4207,2023,0,2,1,19,0.0,766,39
18747,608946,2021,0,4,3,19,0.0,590199,167
29928,822893,2023,0,2,1,19,0.0,792965,123
19407,341756,2020,0,2,1,9,0.0,322349,112
17646,163496,2022,0,2,1,0,0.0,145850,13
11106,19672,2023,0,2,1,19,0.0,8566,61
14842,173853,2024,0,2,1,12,0.0,159011,138
4263,5659,2021,0,2,0,19,0.0,1396,68
29919,822158,2023,0,2,5,19,0.0,792239,123
1807,1983,2023,0,2,1,9,0.0,176,138
12341,110226,2023,0,4,1,12,0.0,97885,160
10224,63272,2021,0,7,1,19,0.0,53048,80
24726,744535,2021,0,2,1,19,0.0,719809,127
449779,3,2020,0,6,1,19,0.0,0,96
10781,60327,2023,0,9,1,16,0.0,49546,102
10610,27054,2021,0,4,1,9,0.0,16444,36
474,11949,2021,3,4,1,19,0.0,11475,149
1344,1466,2020,0,2,1,4,0.0,122,115
14063,71506,2022,0,2,1,4,0.0,57443,115
2317,2745,2020,0,4,1,17,0.0,428,146
4368,11003,2021,0,6,1,19,0.0,6635,68
12480,64988,2020,0,7,1,19,0.0,52508,88
6504,9683,2020,0,2,5,19,0.0,3179,54
26272,513191,2023,0,2,1,13,0.0,486919,6
14311,84954,2021,0,2,1,19,0.0,70643,107
14075,42266,2023,0,2,5,9,0.0,28191,22
2089,2331,2023,0,2,1,17,0.0,242,146
1633,1810,2022,0,2,1,19,0.0,177,33
2027,2353,2020,0,2,1,19,0.0,326,88
8104,36300,2020,0,7,1,19,0.0,28196,39
270,1,2020,0,0,1,4,0.0,0,130
7557,12221,2021,0,2,1,9,0.0,4664,108
5767,16548,2021,0,4,1,7,0.0,10781,45
23208,439380,2022,0,2,1,13,0.0,416172,6
16886,128506,2023,0,2,1,19,0.0,111620,20
20617,730562,2023,0,2,1,12,0.0,709945,159
5479,8937,2020,0,4,1,19,0.0,3458,155
16341,118637,2022,0,2,1,19,0.0,102296,160
24494,397231,2023,0,2,5,19,0.0,372737,105
1396,1521,2022,0,2,1,19,0.0,125,33
5059,8222,2021,0,2,1,9,0.0,3163,108
22285,402718,2023,0,2,1,19,0.0,380433,102
14588,81278,2022,0,7,1,12,0.0,66690,40
12021,244647,2021,0,6,1,19,0.0,232626,196
17718,111885,2023,0,7,1,19,0.0,94167,68
11476,94916,2021,0,4,3,19,0.0,83440,160
13784,195199,2021,0,4,3,19,0.0,181415,138
14951,57196,2023,0,2,5,13,0.0,42245,186
16611,727964,2021,0,6,5,7,0.0,711353,100
90995,1,2025,0,2,5,1,0.0,0,10
9229,59511,2020,0,9,1,9,0.0,50282,110
8629,15084,2022,0,4,1,0,0.0,6455,165
4262,5738,2022,0,2,5,19,0.0,1476,131
16899,414536,2021,0,4,3,19,0.0,397637,28
11211,44412,2020,0,9,1,9,0.0,33201,169
15436,66260,2023,0,2,5,19,0.0,50824,9
3991,5226,2020,0,2,4,4,0.0,1235,115
8676,14336,2020,0,2,1,0,0.0,5660,86
25532,658139,2023,0,4,1,19,0.0,632607,16
22089,473287,2021,0,2,1,19,0.0,451198,167
26186,507067,2023,0,2,1,19,0.0,480881,102
14758,482001,2021,0,6,1,19,0.0,467243,194
18739,607501,2021,0,2,3,19,0.0,588762,196
9536,17191,2023,0,4,1,19,0.0,7655,68
19048,266293,2021,0,2,5,19,0.0,247245,35
2795,3412,2020,0,2,1,9,0.0,617,46
27331,585499,2023,0,2,1,19,0.0,558168,35
20,11273,2025,4,4,1,2,0.0,11253,62
23657,469404,2022,0,2,1,19,0.0,445747,28
5210,8647,2021,0,2,1,7,0.0,3437,174
4145,5996,2021,0,4,1,19,0.0,1851,88
2411,2882,2021,0,2,1,19,0.0,471,152
8729,14584,2023,0,2,1,19,0.0,5855,62
19260,227442,2022,0,2,1,19,0.0,208182,21
6446,10026,2023,0,2,5,16,0.0,3580,88
13544,35077,2023,0,2,1,19,0.0,21533,138
9693,16601,2023,0,2,5,19,0.0,6908,88
17445,146731,2023,0,4,1,12,0.0,129286,160
5364,9154,2022,0,4,1,19,0.0,3790,88
